Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000DW1cLAAT,0012x00000Gbf81AAB,Flinders,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,49.74,4258.3327,1.0,0.0,0.0,3.0,1.0,9344.0346,4.0,87.0,1410.4795,1659.1561,1490.03,1.0,0.43,0.0,0.0,950.0,899.0,1400.0,2050,2629.68,16.0,15.571,Weekly,28.0,9384.65,2050.0,Full-Time Employment,4.0,0.0,0.0,0.0,7189.6766,1530.0,3995.9533,164.36,QuickCash,0.0,4891082,0.0,False,Vehicle Expenses,Green,0.0,9837.0,9384.65
0062x00000DZQEFAA5,0012x00000gA43nAAC,Edens Landing,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.99,855.2949,1.0,0.0,0.0,2.0,1.0,4482.4825,5.0,32.0,0.0,907.506,447.64,0.0,2.25,0.0,0.0,0.0,400.0,400.0,2050,2733.9,24.0,24.0,Weekly,25.0,6374.86,2050.0,Full-Time Employment,5.0,0.0,0.1209,0.0,3025.02,489.0,1342.5733,113.92,MoneySpot,0.0,5092430,3.0,False,Home Maintenance & Repairs,Green,0.0,9553.0,6374.86
0062x00000Ex1ymAAB,0012x00000TH6lwAAD,Mullumbimby,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,47.65,925.728,1.0,0.0,0.0,4.0,1.0,4968.3434,0.0,43.0,0.0,818.1228,854.38,0.0,0.06,0.0,0.0,4333.33,899.0,1200.0,2050,2629.56,16.0,16.571,Weekly,31.0,6546.48,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,4636.5733,347.0,979.9033,165.84,MoneySpot,0.0,6633290,0.0,False,Medical Expenses,Green,0.0,8239.0,6546.48
0062x00000FUxbEAAT,0012x00000XOR1SAAX,Belmore,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,40.58,1907.6104,4.0,0.0,0.0,3.0,4.0,5664.2423,0.0,38.0,0.0,1616.7825,1627.5,1.0,12.01,0.0,0.0,5026.21,1499.0,960.0,2050,2650.15,16.0,16.429,Weekly,31.0,12597.39,5000.0,Full-Time Employment,0.0,0.0,0.8132,0.0,4311.42,1957.0,3168.1033,165.64,MoneySpot,,7552692,0.0,False,Other Expenses,Orange,0.0,8328.0,12597.39
0062x00000FuYrTAAV,0012x00000RpxHjAAJ,Fairfield,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,83.08,867.5433,1.0,0.0,0.0,2.0,1.0,9507.6156,0.0,22.0,0.0,971.09,778.18,0.0,0.0,0.0,0.0,1969.3,899.0,0.0,2050,2616.69,14.0,14.0,Weekly,21.0,10087.62,5000.0,Full-Time Employment,0.0,0.0,0.1099,0.0,4208.0566,489.0,876.7,186.91,MoneySpot,,8254188,0.0,False,Life Event Expenses,Orange,0.0,10527.0,10087.62
0062x00000FU1z3AAD,0012x00000TtbGkAAJ,GERARD ST,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.21,44.38,5583.1732,2.0,0.0,0.0,3.0,2.0,6106.1603,2.0,90.0,496.5986,2562.6314,2687.1,1.0,0.46,0.0,0.0,7001.71,599.0,1000.0,2050,2634.83,8.0,15.286,Fortnightly,57.0,5911.62,2050.0,Full-Time Employment,2.0,0.0,0.8791,2.0,5979.4733,533.0,5607.3933,329.36,MoneySpot,0.0,7476569,1.0,False,Vehicle Expenses,Green,14.0,6569.0,5911.62
0062x00000EfAokAAF,0012x000004TcQRAA0,Hamilton,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.07,43.37,9781.7165,3.0,0.0,0.0,5.0,3.0,33719.0032,6.0,10.0,0.0,32472.3366,11271.67,0.0,58.81,0.0,0.0,0.0,400.0,3200.0,2500,3253.66,5.0,21.857,Monthly,39.0,49419.0,4000.0,Full-Time Employment,9.0,0.0,0.0,3.0,32472.3366,1722.0,10704.9566,650.74,MoneySpot,0.0,6550144,6.0,False,Travel Expenses,Orange,40.0,51423.0,49419.0
0062x00000DYy5dAAD,0012x00000cKwypAAC,Ryde,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,33.28,3873.5897,2.0,0.0,0.0,4.0,2.0,12635.2597,2.0,30.0,393.6351,5815.6814,3973.09,1.0,0.42,0.0,0.0,8341.67,1500.0,1170.0,2050,2651.84,8.0,16.0,Fortnightly,37.0,12635.26,70000.0,Full-Time Employment,2.0,0.0,0.1209,0.0,13569.9233,1907.0,6124.26,331.49,MoneySpot,0.0,5062656,1.0,False,Living Expenses,Green,0.0,14212.0,12635.26
0062x00000FXdw2AAD,0012x00000khYKrAAM,Arncliffe,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,59.89,2319.8741,1.0,0.0,0.0,6.0,1.0,19574.4192,0.0,32.0,0.0,1614.0,1920.0,1.0,0.0,0.0,1.0,0.0,899.0,200.0,2050,2615.86,4.0,14.0,Monthly,40.0,17471.35,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4942.0533,0.0,4077.29,653.97,MoneySpot,,7773016,0.0,False,Other Expenses,Orange,0.0,21592.0,17471.35
0062x00000DrtbGAAR,0012x00000gq6DtAAI,Doonside,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,7.99,24.37,905.2957,1.0,0.0,2.0,3.0,1.0,5570.772,2.0,18.0,0.0,1125.5192,995.09,0.0,0.34,0.0,0.0,0.0,599.0,380.0,2050,2682.89,20.0,19.857,Weekly,34.0,5579.77,2050.0,Full-Time Employment,2.0,0.0,0.044,0.0,5468.05,213.0,704.6266,134.15,QuickCash,0.0,5202101,2.0,False,Other Expenses,Green,591.0,7392.0,5579.77
0062x00000FgeBaAAJ,0012x00000KLKEdAAP,Upper Mount Gravatt,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,29.5,46.73,1883.9951,2.0,0.0,2.0,4.0,2.0,6143.6432,0.0,31.0,490.8815,1773.76,1773.76,0.0,0.0,0.0,0.0,1798.33,400.0,200.0,2050,2675.34,9.0,18.0,Fortnightly,54.0,6428.71,2050.0,Part-Time Employment,0.0,0.0,0.0,0.0,6222.2166,1320.0,1805.63,297.27,MoneySpot,0.0,7825673,0.0,False,Vehicle Expenses,Orange,2083.0,7061.0,6428.71
0062x00000DVcqaAAD,0012x00000NQonSAAT,Ashfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,42.43,4421.5546,1.0,0.0,0.0,3.0,1.0,7158.3238,1.0,42.0,0.0,1535.1208,1517.8,1.0,0.0,0.0,0.0,7556.06,599.0,450.0,2050,2639.44,16.0,16.0,Weekly,44.0,7158.32,2050.0,Full-Time Employment,1.0,0.0,0.956,0.0,6140.4833,418.0,5417.27,164.97,QuickCash,0.0,5463241,0.0,False,Living Expenses,Green,0.0,8525.0,7158.32
0062x00000GGzLMAA1,0012x00000o59qHAAQ,Woy Woy,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,41.66,2254.7613,2.0,0.0,0.0,2.0,2.0,4686.4266,0.0,44.0,309.3592,2157.0414,2218.18,0.0,0.49,1.0,0.0,4766.67,400.0,0.0,2050,2775.93,14.0,27.286,Fortnightly,45.0,4686.43,3500.0,Full-Time Employment,0.0,0.0,0.6484,0.0,5033.0966,332.0,2361.4866,198.29,MoneySpot,0.0,8678523,0.0,False,To pay and close 2 payday loans and to fix hole in,Orange,0.0,6743.0,4686.43
0062x00000EDoS4AAL,0012x00000OJFLvAAP,Horn,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,30.42,80.87,916.9599,4.0,1.0,2.0,3.0,4.0,4146.4093,9.0,21.0,60.8333,1299.21,1549.84,0.0,0.0,0.0,0.0,0.0,599.0,200.0,2050,2789.62,15.0,28.857,Fortnightly,29.0,4146.41,2050.0,,9.0,0.0,0.1099,4.0,3785.92,292.0,1242.4633,185.98,QuickCash,0.0,5966867,9.0,False,Vehicle Expenses,Orange,1428.0,4693.0,4146.41
0062x00000E5r8TAAR,0012x00000Fz1i8AAB,HABERFIELD,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,1.09,20.28,2425.0909,2.0,0.0,4.0,3.0,2.0,6558.7525,0.0,30.0,0.0,2988.8528,2438.59,1.0,0.0,0.0,0.0,5182.67,400.0,1000.0,2050,2651.83,8.0,16.0,Fortnightly,39.0,6558.75,2050.0,Full-Time Employment,0.0,0.0,0.0549,0.0,7039.1066,880.0,7893.7633,331.48,MoneySpot,0.0,5687166,0.0,False,Home Maintenance & Repairs,Green,121.0,11092.0,6558.75
0062x00000ENUGRAA5,0012x00000gq9OIAAY,Gowrie Junction,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,47.22,565.2366,2.0,0.0,0.0,4.0,2.0,3966.4702,0.0,3.0,448.0,1825.6633,1855.78,0.0,0.0,0.0,0.0,0.0,1500.0,2099.0,2050,2745.3,13.0,25.0,Fortnightly,36.0,4840.52,2050.0,,0.0,0.0,0.011,0.0,1825.6633,151.0,755.9033,211.18,MoneySpot,,6176783,0.0,False,Home Maintenance & Repairs,Orange,0.0,3588.0,4840.52
0062x00000DtkrsAAB,0012x00000MiBlxAAF,Boulder,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,31.52,4045.2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,5600.0,899.0,1720.0,2050,2638.77,7.0,14.429,Fortnightly,27.0,7210.72,3000.0,Full-Time Employment,0.0,0.0,0.0659,0.0,0.0,324.0,3929.8333,376.97,Financier-2,0.0,5343819,0.0,False,Travel Expenses,Orange,0.0,12778.0,7210.72
0062x00000EcgwhAAB,0012x00000WXMK2AAP,Ashfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,22.86,99.34,1203.3515,2.0,0.0,4.0,5.0,2.0,4982.3288,5.0,28.0,0.0,1670.2457,1744.94,2.0,0.0,0.0,0.0,1500.0,599.0,300.0,2100,2787.6,12.0,23.429,Fortnightly,31.0,4982.33,2100.0,Part-Time Employment,6.0,0.0,0.1209,0.0,5250.7633,912.0,1616.25,232.3,MoneySpot,-0.3,6372542,4.0,False,Vehicle Expenses,Orange,1354.0,5922.0,4982.33
0062x00000Drss0AAB,0012x00000cM8llAAC,Wilcannia,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.3,1079.9237,2.0,0.0,0.0,3.0,2.0,3270.1414,3.0,18.0,395.9598,1505.1616,1597.16,0.0,0.0,0.0,0.0,3250.0,599.0,500.0,2050,2717.87,12.0,22.857,Fortnightly,46.0,3440.14,2050.0,Full-Time Employment,3.0,0.0,0.1538,1.0,3010.3233,559.0,1031.6666,226.49,Financier-2,0.0,5201763,1.0,False,Vehicle Expenses,Green,0.0,3247.0,3440.14
0062x00000DIjFIAA1,0010K0000240DHOQA2,Millars Well,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,44.48,55.23,1933.8578,2.0,0.0,2.0,3.0,2.0,5701.7982,4.0,36.0,775.749,1118.1933,507.7,1.0,0.0,0.0,0.0,0.0,400.0,270.0,2050,2728.71,12.0,23.286,Fortnightly,56.0,6440.23,2050.0,,4.0,0.0,0.1868,0.0,2561.7466,1436.0,1675.6333,227.4,Financier-2,0.0,4852414,4.0,True,Vehicle Expenses,Orange,2562.0,5759.0,6440.23
0062x00000F3xHpAAJ,0012x00000NRajwAAD,Rooty Hill,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,8.01,73.53,2094.0136,4.0,0.0,2.0,2.0,4.0,12504.2696,0.0,65.0,0.0,224.1304,1000.0,1.0,0.24,0.0,1.0,4170.58,400.0,1520.0,2050,2740.86,24.0,24.286,Weekly,31.0,12464.19,2500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5105.0833,860.0,3830.5,114.21,MoneySpot,0.0,7093158,0.0,False,Vehicle Expenses,Orange,1006.0,12551.0,12464.19
0062x00000Fi6teAAB,0012x00000fmj0bAAA,KEWARRA BEACH,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.75,2128.106,2.0,0.0,0.0,5.0,2.0,4648.179,0.0,39.0,0.0,1916.3566,1915.77,1.0,0.0,0.0,0.0,3813.33,1500.0,400.0,2050,2621.24,8.0,14.714,Fortnightly,29.0,4853.18,2050.0,Full-Time Employment,0.0,0.0,0.1538,0.0,3832.7133,2136.0,2211.2966,327.66,MoneySpot,0.0,7957599,0.0,False,Veterinary Expenses,Orange,0.0,4912.0,4853.18
0062x00000FjGXhAAN,0010K00001ocuT8QAI,Cronulla,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,29.25,2801.1792,1.0,2.0,0.0,5.0,1.0,8223.0522,0.0,0.0,74.7225,1892.4285,1856.25,0.0,0.33,0.0,1.0,3466.67,899.0,250.0,2050,2611.34,7.0,13.286,Fortnightly,42.0,14496.15,5000.0,Full-Time Employment,23.0,0.0,0.022,15.0,5214.7333,2749.0,4090.8666,373.05,MoneySpot,-0.01,8050496,20.0,False,Relocation Expenses,Orange,0.0,8915.0,14496.15
0062x00000DtXHSAA3,0012x00000dbLWFAA2,North Lakes,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,63.96,883.0288,2.0,1.0,0.0,4.0,2.0,3840.1914,21.0,45.0,1155.5537,1741.3057,1617.92,0.0,0.14,0.0,0.0,650.0,599.0,400.0,2050,2651.88,8.0,16.0,Fortnightly,19.0,4258.22,2050.0,Casual Employment,21.0,0.0,0.1978,5.0,4063.0466,795.0,1788.0433,331.49,MoneySpot,0.0,5322742,2.0,False,Living Expenses,Orange,0.0,5144.0,4258.22
0062x00000EMca7AAD,0010K000023zrNvQAI,Smithfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,18.57,78.91,6138.2758,1.0,0.0,2.0,3.0,1.0,8615.481,0.0,76.0,2060.6655,1244.0,1244.0,1.0,0.13,0.0,0.0,3882.67,899.0,1000.0,2050,2632.81,16.0,15.714,Weekly,47.0,9248.34,2050.0,Full-Time Employment,0.0,0.0,0.6264,0.0,8148.1333,1515.0,6306.5866,164.56,MoneySpot,-0.32,6116504,0.0,False,Living Expenses,Green,2400.0,12923.0,9248.34
0062x00000ELtMLAA1,0012x00000BGCCYAA5,Granville,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,87.04,3798.1574,2.0,2.0,0.0,3.0,2.0,6528.9133,9.0,47.0,1717.9771,2272.4433,2294.38,1.0,12.13,0.0,0.0,0.0,400.0,300.0,2050,2874.3,17.0,34.286,Fortnightly,34.0,7072.97,2050.0,Full-Time Employment,9.0,0.0,0.9451,0.0,4544.8866,2321.0,4708.8,169.08,QuickCash,0.0,6068240,9.0,False,Living Expenses,Orange,0.0,7223.0,7072.97
0062x00000DZDI1AAP,0012x00000gondnAAA,Cranbourne East,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.11,2742.0066,3.0,0.0,0.0,5.0,3.0,7977.683,0.0,18.0,491.4141,4248.04,4248.04,0.0,0.01,0.0,0.0,4200.0,599.0,800.0,2050,2692.92,4.0,17.286,Monthly,20.0,10199.9,2050.0,Full-Time Employment,0.0,0.0,0.1978,0.0,4248.04,505.0,10093.9866,673.24,QuickCash,0.0,5079865,0.0,False,Living Expenses,Green,0.0,15321.0,10199.9
0062x00000EOC9ZAAX,0012x00000KLQvKAAX,Austral,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.09,3279.96,2.0,0.0,0.0,3.0,2.0,16053.6512,12.0,77.0,0.0,3426.3771,3501.42,0.0,0.07,0.0,0.0,6379.74,899.0,2300.0,2500,3307.65,14.0,28.0,Fortnightly,33.0,18025.32,2500.0,Full-Time Employment,12.0,0.0,0.011,7.0,8957.6533,1179.0,4530.5166,236.27,MoneySpot,0.0,6239700,3.0,False,Other Expenses,Orange,0.0,23516.0,18025.32
0062x00000D1bBSAAZ,0012x00000XBWxVAAX,Gwynneville,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.15,2630.2618,1.0,0.0,0.0,2.0,1.0,2027.0024,0.0,72.0,849.6702,415.8584,443.6,0.0,0.49,0.0,0.0,1732.72,400.0,600.0,2050,2642.99,16.0,16.143,Weekly,28.0,2027.0,5000.0,Part-Time Employment,0.0,0.0,0.5165,0.0,1802.0533,1094.0,2279.95,165.19,QuickCash,0.0,4399251,0.0,False,Living Expenses,Orange,0.0,2260.0,2027.0
0062x00000ED9heAAD,0012x00000d8XhsAAE,Vale Park,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,96.95,1223.8458,1.0,0.0,0.0,5.0,1.0,6253.9675,0.0,28.0,0.0,893.2384,935.8,0.0,21.41,0.0,0.0,0.0,400.0,0.0,2050,2636.43,16.0,15.857,Weekly,22.0,6924.35,2050.0,,0.0,0.0,0.0,0.0,3870.7,213.0,973.3333,164.78,MoneySpot,0.0,5924753,0.0,False,Veterinary Expenses,Green,0.0,6914.0,6924.35
0062x00000F8mEzAAJ,0012x00000g8bPeAAI,Irymple,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,28.93,99.64,4866.8866,1.0,0.0,4.0,3.0,1.0,10376.1746,11.0,83.0,543.1548,1318.4291,1329.65,1.0,0.0,0.0,0.0,2214.85,1499.0,400.0,2050,2760.38,20.0,23.0,Weekly,33.0,10182.65,2050.0,Full-Time Employment,11.0,0.0,0.2967,2.0,8118.2666,2227.0,4926.1366,138.03,MoneySpot,0.0,6877242,10.0,False,Other Expenses,Orange,3011.0,10405.0,10182.65
0062x00000GGIFJAA5,0012x00000kZhozAAC,Taringa,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,83.33,9176.0868,2.0,0.0,0.0,3.0,2.0,5014.9726,0.0,60.0,256.6298,2281.4285,2094.0,0.0,12.62,0.0,0.0,4394.0,899.0,488.0,2050,2631.72,7.0,14.143,Fortnightly,41.0,5014.97,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5323.3333,2688.0,6368.5366,375.96,MoneySpot,,8622604,0.0,False,Vehicle Expenses,Orange,0.0,5500.0,5014.97
0062x00000DGDjdAAH,0012x00000fnrxcAAA,Glen Waverley,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,37.41,4317.2828,2.0,0.0,0.0,4.0,2.0,7229.8049,1.0,24.0,1270.5295,2536.0328,2457.42,1.0,0.26,0.0,0.0,3394.0,400.0,400.0,2050,2625.35,7.0,13.714,Fortnightly,59.0,7726.33,2050.0,Full-Time Employment,1.0,0.0,0.011,0.0,7344.3366,1630.0,3695.1733,374.57,QuickCash,0.0,4709845,1.0,False,Veterinary Expenses,Green,0.0,9104.0,7726.33
0062x00000ENpIGAA1,0012x00000kgpt6AAA,Braitling,NT,Australia,Loan Paid,New Client-New Loan,0.0,85.17,901.5236,2.0,0.0,0.0,1.0,2.0,216.6666,4.0,19.0,0.0,92.8571,100.0,0.0,0.0,0.0,1.0,3900.0,400.0,400.0,2050,2750.67,26.0,25.714,Weekly,51.0,5643.82,2050.0,Full-Time Employment,4.0,0.0,0.0989,1.0,0.0,769.0,1192.8633,105.8,MoneySpot,0.0,6207427,4.0,False,Living Expenses,Orange,0.0,5869.0,5643.82
0062x00000FTvvOAAT,0012x00000OJKzBAAX,Narromine,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,78.26,1273.4177,2.0,0.0,0.0,3.0,2.0,4597.8593,2.0,28.0,217.4946,2116.2757,2187.48,0.0,1.24,0.0,0.0,0.0,1499.0,0.0,2050,2661.49,9.0,17.429,Fortnightly,21.0,4899.34,2050.0,Full-Time Employment,2.0,0.0,0.8022,2.0,4937.9766,1816.0,3316.5766,295.73,MoneySpot,0.0,7466851,0.0,False,Life Event Expenses,Orange,0.0,5485.0,4899.34
0062x00000DJIgRAAX,0012x00000GbgCgAAJ,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.22,31.72,2074.8965,3.0,0.0,0.0,2.0,3.0,6496.3099,1.0,47.0,479.9073,3536.0933,3700.77,1.0,0.0,0.0,0.0,0.0,400.0,500.0,2050,2775.64,11.0,24.143,Fortnightly,51.0,6501.31,2050.0,Full-Time Employment,1.0,0.0,0.6703,0.0,3536.0933,1459.0,3821.21,252.34,QuickCash,0.0,4881698,0.0,False,Furniture or Appliances,Orange,17.0,7498.0,6501.31
0062x00000EDzGNAA1,0012x00000ADnQgAAL,Minchinbury,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,50.12,3094.6061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.67,599.0,0.0,2050,2691.82,10.0,19.714,Fortnightly,28.0,5950.21,2050.0,Full-Time Employment,0.0,0.0,0.3956,0.0,0.0,1682.0,3156.92,269.19,QuickCash,-0.03,5980541,0.0,False,Living Expenses,Orange,0.0,7308.0,5950.21
0062x00000E6vCXAAZ,0012x000003E5IQAA0,Hammond Island/Cairns,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,87.49,2099.2791,4.0,3.0,0.0,2.0,4.0,2083.7633,7.0,27.0,384.0,1041.8816,1235.3,1.0,0.0,0.0,0.0,0.0,899.0,480.0,2050,2765.3,10.0,22.714,Fortnightly,37.0,2083.76,2050.0,Full-Time Employment,10.0,0.0,0.0549,0.0,2083.7633,1040.0,2307.5133,276.53,QuickCash,0.0,5779657,10.0,False,Life Event Expenses,Orange,0.0,3091.0,2083.76
0062x00000GCS6hAAH,0012x00000Vd6v7AAB,Collombatti,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,56.14,4062.3791,4.0,0.0,0.0,3.0,4.0,7536.4512,0.0,55.0,130.64,1962.2775,1797.62,0.0,0.22,0.0,0.0,4217.26,899.0,1000.0,2500,3114.74,8.0,15.143,Fortnightly,38.0,8265.17,2500.0,Full-Time Employment,0.0,0.0,0.0,0.0,7102.9066,921.0,4382.0166,389.35,MoneySpot,,8767846,0.0,False,Life Event Expenses,Green,0.0,8526.0,8265.17
0062x00000FwFkDAAV,0012x00000d9YKfAAM,Allenstown,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,69.14,1531.1833,1.0,0.0,0.0,4.0,1.0,4064.9685,0.0,14.0,96.0,935.5,935.5,0.0,0.58,3.0,0.0,3874.0,899.0,1000.0,2050,2626.57,14.0,14.429,Weekly,30.0,4298.3,25000.0,Full-Time Employment,0.0,0.0,0.033,0.0,4053.8333,0.0,2356.3666,187.62,MoneySpot,,8366987,0.0,False,Living Expenses,Orange,0.0,4660.0,4298.3
0062x00000FJmUeAAL,0012x00000XOXo6AAH,Camberwell,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.75,3028.4284,2.0,0.0,0.0,3.0,2.0,5707.3179,0.0,43.0,1046.7844,2229.866,2140.11,0.0,39.21,0.0,0.0,3790.78,599.0,500.0,2050,2631.13,8.0,15.143,Fortnightly,53.0,6660.65,2050.0,Full-Time Employment,0.0,0.0,0.2088,0.0,3716.4433,2344.0,4703.6866,328.9,MoneySpot,0.0,7347084,0.0,False,Home Maintenance & Repairs,Green,0.0,7554.0,6660.65
0062x00000E7fHvAAJ,0012x00000WtWSfAAN,Kinross,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.18,728.6857,1.0,0.0,0.0,3.0,1.0,3703.9657,2.0,2.0,533.0186,597.3892,582.53,0.0,0.0,0.0,0.0,433.33,599.0,300.0,2050,2737.17,24.0,24.143,Weekly,21.0,3703.97,2050.0,Contract Employment,2.0,0.0,0.033,2.0,2787.8166,440.0,550.1233,114.05,QuickCash,0.0,5836256,0.0,False,Other Expenses,Orange,0.0,4389.0,3703.97
0062x00000EbpIFAAZ,0012x00000hWhvEAAS,Hope Vale,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.99,2587.5619,2.0,0.0,0.0,3.0,2.0,5617.0,7.0,34.0,0.0,2500.9757,2344.11,0.0,2.73,0.0,0.0,5633.33,899.0,150.0,2050,2770.23,13.0,26.0,Fortnightly,29.0,6293.76,2050.0,Full-Time Employment,7.0,0.0,0.1429,2.0,5835.61,766.0,2873.8233,213.1,MoneySpot,-0.27,6314992,1.0,False,Vehicle Expenses,Orange,0.0,6855.0,6293.76
0062x00000Fk4p5AAB,0012x00000lhB0eAAE,Bittern,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,61.73,505.3233,4.0,0.0,0.0,1.0,4.0,1190.9965,0.0,35.0,0.0,373.0316,514.74,0.0,0.3,0.0,1.0,3479.34,599.0,200.0,2050,2646.53,16.0,16.286,Weekly,21.0,3988.87,2050.0,Full-Time Employment,0.0,0.0,0.0989,0.0,0.0,556.0,1179.5766,165.41,MoneySpot,0.0,8109031,0.0,False,Vehicle Expenses,Green,0.0,4675.0,3988.87
0062x00000DWDs7AAH,0010K000026OMp1QAG,Fitzroy Crossing,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,10.1,90.82,582.0496,3.0,0.0,4.0,4.0,3.0,2783.1991,18.0,20.0,355.3753,2137.6325,1997.18,0.0,1.22,0.0,0.0,124.0,1500.0,250.0,2050,2661.83,17.0,17.429,Weekly,23.0,3549.08,5000.0,Full-Time Employment,18.0,0.0,0.6374,0.0,3230.5166,590.0,613.2566,156.58,MoneySpot,0.0,4903327,8.0,False,Travel Expenses,Green,380.0,3759.0,3549.08
0062x00000EDEBHAA5,0012x00000hYageAAC,Kirwan,QLD,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,26.37,119.0356,2.0,0.0,0.0,3.0,2.0,2259.7271,0.0,6.0,0.0,1040.094,1644.11,1.0,0.12,0.0,0.0,0.0,400.0,370.0,2050,2829.54,15.0,30.429,Fortnightly,48.0,2259.73,2050.0,Part-Time Employment,0.0,0.0,0.0,0.0,1733.49,0.0,192.11,188.64,MoneySpot,0.0,5929918,0.0,False,Living Expenses,Orange,0.0,2515.0,2259.73
