id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Salary_Gov_Allowances_all_types_2117__c,Dishonours_For_Last_30_Days_DP907__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_203__c
0062x00000Ecr1SAAR,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6382769,70.02,0.56,88,1745,2206.0117,4,15-08-2023,0,0,15-08-2023,2,,4,,2,0,0,5283.7766,41,2,48,0,0.9,0,479.972,1705.9042,2383.65,0,17.36,7210,0,0,0,0,0.5,0,0,0,0,0,0,400,400,-800,500,680,6146.05,0,0.4066,18
0062x00000Dsk8YAAR,Bad Debt Pending,QuickCash,,502.5,Existing Client-Granted Loan Before,5260479,4.51,25.69,98.87,75,81.9485,1,09-05-2023,0,0,09-05-2023,2,16-05-2023,1,,0,0,0,2088.2386,790,0,9,0,0,0,81.9512,385.0925,566.15,12,2.67,3075,0,0,0,0,0,0,12,1,0,0,2816.67,400,100,2316.67,500,680,4464.1933,4,0.1758,4
0062x00000E64ChAAJ,Bad Debt Pending,QuickCash,,760,New Client-New Loan,5702328,0.98,0,43.23,0,0,1,19-06-2023,0,0,19-06-2023,1,26-06-2023,1,,0,0,0,4098.512,0,0,0,0,0.59,0,0,943.2192,896,13,0,4256,0,0,0,0,0.56,0,13,0,0,0,3882.67,400,250,3232.67,500,680,2848.65,0,0.989,0
0062x00000EcrUAAAZ,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6383069,53.37,0,24,558,3621.5282,1,30-08-2023,0,0,30-08-2023,3,06-09-2023,1,,2,0,0,6938.6966,0,30,98,0,4.65,0,320,1564.2484,1570.25,13,8.26,6993,1,14,0,0,4.52,0,1,0,0,0,6500,899,2500,3101,500,680,2621.8233,0,0,0
0062x00000DFR6DAAX,Bad Debt Pending,QuickCash,,402.87,Existing Client-Granted Loan Before,4668212,8.48,76.76,94.97,161,148.3116,1,10-02-2023,0,2,27-01-2023,5,10-02-2023,2,27-01-2023,1,1903.6727,0,2528.6319,2560,1,6,0,6.72,0,0,876.2116,904.26,5,0,3335,0,0,0,0,3.84,0,5,0,1,,350,400,300,-350,500,680,0,2,0,7
0062x00000EcqNSAAZ,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6382260,76.71,0,57.89,852,1805.2733,2,15-08-2023,7,0,15-08-2023,2,29-08-2023,2,,28,0,0,4461.9637,0,32,100,0,0,0,601.872,2053.7266,2051.18,0,7.87,7650,1,8,0,0,0,0,0,0,0,0,0,599,500,-1099,500,680,0,2,0.2418,3
0062x00000EcrLsAAJ,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6383164,26.72,0,28.67,913,528.8389,2,30-08-2023,0,0,30-08-2023,3,13-09-2023,2,,0,0,0,3661.8407,0,0,0,0,0,0,699.44,1685.45,1917.22,7,23.42,4967,1,9,0,0,0,0,7,0,0,0,0,899,1200,-2099,500,680,4364.77,0,0.2527,0
0062x00000EcrSnAAJ,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6383055,0,100,100,773,235.2467,0,,0,0,,0,,0,,2,0,13,0,15,0,7,0,0,0,608.3333,0,0,0,4800.04,15,1,22,217,3,0,0,0,0,0,0,0,400,100,-500,500,680,1307.52,2,0.4176,4
0062x00000EcrVDAAZ,Closed Lost,MoneySpot,LARGELY COMPLIANT,,New Client-New Loan,6383078,0,0.09,73.62,0,0,2,28-08-2023,0,0,28-08-2023,1,11-09-2023,2,,0,0,0,5092.4395,27,0,0,0,11.99,0,0,2211.2828,2632.47,7,0,29332,0,0,0,0,1.96,0,7,0,0,0,0,0,800,-800,500,680,0,0,0,0
0062x00000EcrvpAAB,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6383331,85.06,0,94.64,772,3850.1403,1,24-08-2023,3,0,24-08-2023,4,31-08-2023,1,,19,0,0,6000.4188,0,0,10,0,0,0,745.2775,1277.5872,1364.16,11,14.4,5174,4,17,0,0,0,0,11,0,0,0,1800,899,800,101,500,680,2402.7366,0,0.9121,0
0062x00000EclpnAAB,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6377385,34.8,51.13,94.13,698,438.88,4,28-08-2023,0,4,28-08-2023,1,,4,17-08-2023,0,1854.22,0,4657.0774,2527,0,18,0,0,0,1329.2435,240.6,255,25,38.43,4942,0,0,0,0,0,1,25,1,0,0,2145,599,0,1546,500,680,1793.0133,0,0.022,0
0062x00000EcnXCAAZ,Closed Lost,QuickCash,,,New Client-New Loan,6380389,18.65,2.6,40.69,0,0,1,16-08-2023,0,0,16-08-2023,3,23-08-2023,1,,0,0,1,5970.3057,184,0,0,0,0,0,0,821.506,905.15,5,0,7062,0,0,77,1,0,0,5,0,0,0,0,1500,0,-1500,500,680,0,4,0.3297,17
0062x00000Ech6gAAB,Closed Lost,MoneySpot,NO MATCH,,Existing Client-No Loan Granted Ever,6372620,0,3.55,89.14,0,0,4,30-08-2023,0,2,30-08-2023,3,,4,07-08-2023,0,487.859,0,10663.6031,374,0,0,0,41.32,0,0,70.7237,25,155,0,10510,0,0,0,0,14.37,0,155,1,0,0,2665,400,90,2175,500,680,4354.48,0,0,0
0062x00000Ecs4rAAB,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6383467,135.25,0.73,91.33,1093,1701.1272,4,23-08-2023,0,0,23-08-2023,3,,4,,2,0,0,2977.3265,31,3,38,1,117.54,0,321.5476,1302.995,1534.24,1,7.67,4194,1,6,0,0,48.69,0,1,0,0,0,3033.33,599,100,2334.33,500,680,2234.8233,0,0,0
0062x00000EcnxhAAB,Bank Statements Uploaded,Financier-2,LARGELY COMPLIANT,,Existing Client-Granted Loan Before,6380454,8.86,65.65,44.19,89,0,4,25-08-2023,0,2,23-08-2023,3,06-09-2023,2,23-08-2023,1,1564.2805,0,2662.3184,5166,1,6,0,1.92,0,0,719.998,128.52,4,0,7868,0,0,0,0,0.38,0,4,0,1,1,5372.03,400,0,4972.03,500,680,1611.0833,1,0.044,1
0062x00000EcnxXAAR,Bank Statements Uploaded,Financier-2,LARGELY COMPLIANT,,Existing Client-Granted Loan Before,6380449,19.45,88.99,85.21,578,541.739,4,29-08-2023,0,4,29-08-2023,2,,4,29-08-2023,0,3325.25,0,5583.9191,5248,0,17,0,0,0,586.3657,997.575,836.9,11,9.94,5897,0,0,0,0,0,0,11,0,1,1,0,599,240,-839,500,680,2206.7,0,0,0
0062x00000EcqLWAAZ,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6382236,0,42.27,30.61,0,12.5,0,,1,0,,0,,0,,1,0,0,0,709,0,0,0,0,0,0,0,0,0,0,1677,0,0,0,0,0,0,0,0,0,0,2420.17,1500,700,220.17,500,680,2030.3666,0,0,0
0062x00000EcsN0AAJ,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6383611,11.23,0,82.17,431,848.0466,1,30-08-2023,0,0,30-08-2023,3,06-09-2023,1,,4,0,0,9461.1508,0,9,30,0,39.37,0,0,1602.6538,1763.58,2,6.49,11230,0,0,0,0,24.42,0,2,0,0,0,1083.33,400,100,583.33,500,680,3367.1233,1,0.9341,3
0062x00000EcquRAAR,Bank Statements Uploaded,MoneySpot,LARGELY COMPLIANT,,Existing Client-Granted Loan Before,6382689,104.53,58.15,83.61,440,1693.682,1,29-08-2023,0,4,29-08-2023,2,,4,29-08-2023,1,1836.5066,0,6235.1769,3680,2,10,0,0,0,259.9973,688.69,783.57,11,4.11,6328,2,3,0,0,0,0,11,0,1,1,1231.3,599,1600,-967.7,500,680,3285.31,3,0.0659,3
0062x00000EcqmnAAB,Bank Statements Uploaded,MoneySpot,LARGELY COMPLIANT,,Existing Client-No Loan Granted Ever,6382691,8.25,0,91.13,250,0,2,28-08-2023,0,0,28-08-2023,1,11-09-2023,2,,0,0,0,4502.0493,0,4,8,0,0,0,0,1395.8442,550.78,7,0,10197,0,0,0,0,0,0,1,1,0,0,1950,400,518,1032,500,680,3348.0633,0,0.978,0
0062x00000EcqEBAAZ,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6382150,57.51,0,50.6,1349,1497.1404,4,24-08-2023,0,0,24-08-2023,4,,4,,2,0,12,3942.77,0,4,57,0,26.43,0,108.631,1182.831,1532.14,8,16.01,8270,1,12,112,1,12.6,0,8,0,0,0,3791.67,599,250,2942.67,500,680,2674.1066,0,0,0
0062x00000Ecs7WAAR,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6383491,62.33,59.16,83.29,1059,940.1886,4,28-08-2023,0,4,24-08-2023,4,,4,24-08-2023,4,2356.33,0,7337.4393,4649,4,20,0,0.85,0,209.1249,883.6237,541.2,9,15.92,7858,0,0,0,0,0.25,0,9,0,1,1,0,1499,400,-1899,500,680,1697.78,0,0.1429,0
0062x00000Ecs4XAAR,Bank Statements Uploaded,QuickCash,,,Existing Client-Granted Loan Before,6383466,30.17,67.44,48.99,257,838.704,4,29-08-2023,0,4,23-08-2023,3,,4,23-08-2023,4,2882.4533,1,5362.9828,6587,8,27,0,0,0,0,1080.92,900,16,2.85,9767,2,14,62,1,0,0,2,0,1,1,2200,400,400,1400,500,680,2346.6733,0,0.0659,0
0062x00000EcfHXAAZ,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,6371334,40.07,87.67,73.19,426,712.0308,4,16-08-2023,0,2,23-08-2023,3,06-09-2023,2,23-08-2023,5,2114.9712,0,3258.4535,2910,12,31,1,0,0,336.4951,973.4666,967.9,2,10.14,3319,2,7,0,0,0,0,2,0,1,1,0,899,500,-1399,500,680,1660.3033,0,0,0
0062x00000Ect6yAAB,Bank Statements Uploaded,MoneySpot,,,New Client-New Loan,6383948,28.23,0,18.51,1037,2213.4405,1,28-08-2023,2,0,28-08-2023,1,04-09-2023,1,,13,0,0,9256.064,0,14,25,0,0,0,711.9503,1735.3907,2069.14,1,11.01,9233,2,18,0,0,0,0,1,0,0,0,0,0,1000,-1000,500,680,4000,1,0.033,2
0062x00000Ect36AAB,Bank Statements Uploaded,MoneySpot,,,Existing Client-Granted Loan Before,6383919,86.22,50.82,71.79,156,1656.2596,1,17-08-2023,0,2,17-08-2023,4,24-08-2023,1,30-08-2023,2,2526.384,0,10453.6738,6524,2,24,0,12.18,0,0,922.2222,1400,9,0,12836,1,7,0,0,2.63,0,8,1,0,0,2383.33,599,480,1304.33,500,680,3290.7766,0,0,0
0062x00000EcJJwAAN,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6349512,11.22,83.92,83.8,229,149.6401,3,14-08-2023,1,4,16-08-2023,3,,4,16-08-2023,6,2369.2,0,2452.5333,2406,7,14,0,0,0,0,1015.3714,836,1,3.94,2867,0,0,0,0,0,0,1,0,1,1,0,400,100,-500,500,680,3430.35,0,0,0
0062x00000EcJMbAAN,Closed Lost,QuickCash,,,New Client-New Loan,6349540,16.72,0,86.34,0,396.503,2,23-08-2023,0,0,23-08-2023,3,06-09-2023,2,,0,0,0,2547.2528,0,0,5,0,0,0,0,1172.4342,868.05,7,0,2810,0,0,0,0,0,0,7,0,0,0,0,0,0,0,500,680,160.4333,3,0.033,10
0062x00000EcKMJAA3,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,6350518,0.55,0,19.7,15,0,1,25-08-2023,0,0,25-08-2023,5,01-09-2023,1,,0,0,0,2734.075,0,0,0,0,0,0,0,629.2118,867,11,0,2935,0,0,0,0,0,0,11,0,0,0,2699.67,400,240,2059.67,500,680,2877.4166,0,0,0
0062x00000EcqIhAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6382204,14.2,0,88.23,6,731.9009,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,0,0,0,3562.5443,0,0,12,0,15.76,0,0,576.8107,730.68,13,0,6124,0,0,0,0,6.45,0,13,0,0,0,2383.33,400,1440,543.33,500,680,1301.04,0,0.4176,0
0062x00000E5L9hAAF,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5646898,58.86,10.41,50.09,1431,1583.7204,2,06-06-2023,0,2,06-06-2023,2,20-06-2023,2,17-06-2023,0,410.5489,0,5462.6856,580,0,49,0,4.21,0,0,1815.54,1815.54,6,0,5571,1,6,0,0,2.98,0,6,0,0,0,3683.33,1499,0,2184.33,500,680,1533.09,13,0.2747,26
0062x00000B2HLpAAN,Bad Debt Written Off,Financier-2,LARGELY COMPLIANT,0,Existing Client-Granted Loan Before,3021187,10.1,2.94,89.22,0,97.7433,2,17-05-2022,1,0,17-05-2022,2,31-05-2022,2,,1,0,0,4068.2477,125,1,4,0,17.08,0,0,1323.2483,1530.1,6,0,4240,0,0,0,0,11.58,0,2,0,0,,2426.67,599,0,1827.67,500,680,3636.74,0,0,1
0062x00000BK4haAAD,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,3257285,101.48,11.83,79.82,440,1974.4186,4,16-06-2022,1,0,16-06-2022,4,,4,,3,0,0,3506.3433,688,3,36,0,0,0,0,1072.5033,1048.55,6,0,5812,0,0,0,0,0,0,0,0,0,,944.67,599,504,-158.33,500,680,2301.0766,2,0,3
0062x00000E5MEbAAN,Closed Lost,QuickCash,,,New Client-New Loan,5647172,1.08,0,82.05,0,0,2,06-06-2023,0,0,06-06-2023,2,20-06-2023,2,,0,0,0,4503.3364,0,0,0,0,0,0,0,1872.77,1872.77,6,0,12704,0,0,0,0,0,0,6,0,0,0,3900,599,300,3001,500,680,2859.0266,0,0,1
0062x00000CjclKAAR,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4113068,17.9,0,43.34,0,565.9598,4,21-11-2022,2,0,21-11-2022,1,,4,,6,0,0,2388,0,6,16,0,0,0,0,895.5,802,8,0,3627,2,8,0,0,0,0,0,0,0,,693,899,500,-706,500,680,2043.24,0,0.033,0
0062x00000AH7SvAAL,Bad Debt Written Off,QuickCash,,0,Existing Client-Granted Loan Before,2522235,31.06,84.28,62.17,198,366.3661,2,10-12-2021,0,4,15-12-2021,3,,4,15-12-2021,0,1893.27,0,1944.27,1893,2,15,0,0.95,0,0,709.9762,631.3,7,0,2246,0,0,0,0,0.8,0,3,0,1,,0,400,454,-854,500,680,0,0,0,0
0062x00000BK4lNAAT,Bad Debt Written Off,QuickCash,,0,Existing Client-Granted Loan Before,3257302,0,4.12,78.68,361,2384.9554,0,,4,0,,0,,0,,10,0,0,0,250,10,34,0,0,0,0,0,0,0,0,6064,0,0,0,0,3.38,0,0,0,0,,7366.67,899,400,6067.67,500,680,3717.9433,2,0.3956,28
0062x00000AHAOvAAP,Bad Debt Written Off,QuickCash,,0,Existing Client-Granted Loan Before,2523682,172.1,61.21,61.1,502,3635.71,4,07-12-2021,1,1,11-12-2021,6,18-12-2021,1,11-12-2021,3,2157.0474,0,5415.9869,4260,4,23,0,0,0,300.7102,496.4164,863.5,2,39.96,6959,1,6,0,0,0,1,2,0,1,,3611.83,400,1000,2211.83,500,680,1353.22,0,0,0
0062x00000E5MO3AAN,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,5647867,25.64,46.36,72.63,388,253.3902,2,25-05-2023,0,2,01-06-2023,4,15-06-2023,2,01-06-2023,0,1652.1816,0,2287.6982,2579,0,36,0,0,0,233.8958,760.4566,790.3,5,6.39,5562,1,13,0,0,0,0,5,0,1,1,3204.5,400,680,2124.5,500,680,2472.9033,1,0.022,1
0062x00000AHpXjAAL,Bad Debt Written Off,Financier-2,,0,Existing Client-Granted Loan Before,2550729,63.42,27.8,82.14,430,560.2317,2,23-12-2021,3,2,23-12-2021,1,06-01-2022,2,25-11-2021,7,1276.4171,0,4364.6858,1384,8,38,0,0,0,151.8732,1032.2114,953.44,6,6.5,4978,0,0,0,0,0,0,1,0,0,,2371.92,400,0,1971.92,500,680,6240.8333,2,0.022,4
0062x000009Tp2wAAC,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,2164375,162.59,48.52,84.99,509,505.7766,4,27-08-2021,2,2,27-08-2021,5,,4,20-08-2021,13,371.1928,0,1465.3545,758,0,0,0,0,0,536.1885,112,300,10,34.33,1562,1,12,0,0,0,0,10,1,0,,2166.67,400,130,1636.67,500,680,2590.78,0,0,0
0062x0000071Xh5AAE,Bad Debt Written Off,Financier-2,,0,Existing Client-Granted Loan Before,1373106,79.7,79.44,30.58,912,1153.1045,1,07-12-2020,0,2,29-11-2020,7,13-12-2020,2,29-11-2020,4,2197.1692,0,4484.1206,2640,2,26,0,0,0,520.1122,1011.3,1011.3,6,18.22,3323,0,0,0,0,0,0,5,0,1,,2816.67,599,100,2117.67,500,680,3813.3433,0,0.2747,3
0062x000009TpkFAAS,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,2164696,20.86,0.28,62.85,598,549.3565,4,30-08-2021,0,0,30-08-2021,1,,4,,0,0,0,6723.2905,25,0,21,0,0,0,0,296.5,100,29,5.96,8749,0,0,0,0,0,0,29,1,0,,0,899,720,-1619,500,680,4481.49,0,0.0549,0
0062x000006X2NWAA0,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1338623,42.63,87.37,73.39,915,779.8102,0,,1,4,26-11-2020,4,,4,26-11-2020,5,2490.5633,0,4747.6325,4265,5,24,0,0,0,399.0376,933.9612,836.05,0,8.18,4881,0,0,0,0,0,0,0,0,1,,3466.67,400,150,2916.67,500,680,3350.9733,1,0.0879,1
0062x0000070YDTAA2,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1626306,62.18,19.82,86.73,598,1301.9367,4,16-02-2021,0,4,16-02-2021,2,,4,16-02-2021,0,1372.9066,0,5973.1162,1994,0,26,0,157.61,0,384,1034.3542,939.55,7,7.4,10060,0,0,0,0,37.81,1,7,0,0,,0,400,150,-550,500,680,1295.5366,0,0.2527,2
0062x0000070zBRAAY,Loan Paid,MoneySpot,LARGELY COMPLIANT,0,Existing Client-Granted Loan Before,1643672,30.87,69.02,79.53,44,562.531,0,,0,4,23-02-2021,2,,4,23-02-2021,1,2173.2966,0,2862.3382,2843,1,15,0,7.64,0,0,931.4128,983.7,0,0,4119,0,0,0,0,4.03,0,0,0,1,,3332.33,899,350,2083.33,500,680,2340.7633,1,0.0659,1
0062x0000070MSfAAM,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1620177,25.2,49.26,78.17,304,284.1906,4,27-02-2021,2,4,27-02-2021,6,,4,27-02-2021,5,1522.6366,0,3433.5296,2449,5,9,0,11.69,0,204.8469,507.5455,561.07,0,4.12,4971,0,0,0,0,3.58,0,0,0,1,,0,899,800,-1699,500,680,2187.56,0,0,0
0062x0000070UqEAAU,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1624235,41.39,0,54.66,704,279.6143,1,23-02-2021,0,0,23-02-2021,2,02-03-2021,1,,3,0,0,2420.5009,0,3,38,0,1.54,0,0,460.373,332.79,1,0,2419,0,0,0,0,1.49,0,1,1,0,,2383.33,400,500,1483.33,500,680,1678.61,1,0.0659,7
0062x0000070VEwAAM,Loan Paid,MoneySpot,,0,Existing Client-No Loan Granted Ever,1624498,8.71,0,45.26,108,183.3333,1,16-02-2021,0,0,16-02-2021,2,23-02-2021,1,,0,0,0,3496.3958,0,0,2,0,0,0,0,804.65,867.45,11,0,3439,0,0,0,0,0,0,11,0,0,,1906289.67,1500,400,1904389.67,500,680,0,0,0.011,0
0062x0000070eTKAAY,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1630603,36.43,0,80.36,300,600.3699,1,18-02-2021,0,0,18-02-2021,4,25-02-2021,1,,0,0,12,4166.394,0,0,9,0,0,0,221.901,880.268,884.13,10,5.33,4163,0,0,150,2,0,0,10,0,0,,3401.67,1499,1300,602.67,500,680,6518.5333,2,0,8
0062x0000070p0vAAA,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1637492,24.99,76.39,47.82,270,432.2233,2,02-03-2021,0,4,04-03-2021,4,,4,04-03-2021,0,2082.0333,0,2230.1624,2165,1,20,0,0,0,0,780.7625,600,7,0,2834,0,0,0,0,0,0,7,0,1,,0,400,400,-800,500,680,0,1,0.011,1
0062x0000070pmTAAQ,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1637949,54.66,25.5,81.62,592,1012.6734,4,04-03-2021,0,4,03-03-2021,3,,4,03-03-2021,0,1827.6533,0,6926.2005,3501,0,23,0,0,0,212.9167,609.2177,618.2,10,1.55,13725,1,5,0,0,0,0,10,0,1,,0,599,100,-699,500,680,4655.2666,1,0.2308,5
0062x0000070x6zAAA,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1642225,41.8,49.88,77.14,440,337.6257,1,02-03-2021,0,4,05-03-2021,5,,4,05-03-2021,0,1884.95,0,4785.8875,3169,0,22,0,0,0,0,706.8562,924.9,4,0,6353,0,0,0,0,0,0,4,0,1,,2166.67,400,230,1536.67,500,680,2123.7233,0,0.8571,0
0062x000007ZH1xAAG,Loan Paid,QuickCash,,0,Existing Client-No Loan Granted Ever,1540113,6.07,18.36,22.52,381,381.3333,3,29-01-2021,0,2,29-01-2021,5,,3,21-01-2021,1,1877.9756,0,9135.8856,1729,1,10,0,0,0,572,6279.91,6219.3,2,6.07,9417,0,0,0,0,0,0,2,0,0,,6600,599,1300,4701,500,680,7801.39,1,0.1648,4
0062x000007ZQx2AAG,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1546556,28.18,0,70.06,908,519.8299,1,28-01-2021,0,0,28-01-2021,4,04-02-2021,1,,5,0,0,3646.2267,0,14,82,0,0,0,590.7409,819.4166,803.28,1,18.06,4045,0,0,0,0,0,0,0,0,0,,3059.33,400,940,1719.33,500,680,1826.3666,0,0.0989,8
0062x000007ZmJeAAK,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1559936,14.05,0,60.55,837,352.7835,1,04-02-2021,1,0,04-02-2021,4,11-02-2021,1,,5,0,6,7958.5553,0,7,42,0,113.1,0,0,1500,1500,3,0,19494,0,0,200,1,37.82,0,3,0,0,,7800,899,2380,4521,500,680,1630.3133,5,0.2747,16
0062x000007ZtFdAAK,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1564305,38.79,64.11,76.34,301,594.307,4,09-02-2021,0,4,10-02-2021,3,,4,10-02-2021,0,1682.5,0,4653.8516,3066,0,18,0,0.59,0,0,560.8333,530.8,23,0,4782,0,0,0,0,0.21,0,23,0,1,,1191.67,400,760,31.67,500,680,5192.4666,0,0.011,1
0062x000007aF6rAAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1578902,134.68,100,84.95,624,731.4635,0,,1,2,21-01-2021,4,04-02-2021,2,21-01-2021,2,793.6938,0,1143.7896,2539,2,8,0,0,0,76.8,365.3166,300.58,0,0,2539,0,0,0,0,0,0,0,0,1,,0,599,1080,-1679,500,680,0,2,0.0769,2
0062x000007aFh9AAE,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1579288,0,0.44,73.33,1779,743.2585,0,,3,0,,0,,0,,9,0,0,0,13,10,48,0,0,0,430.1786,0,0,0,14.87,2893,0,0,0,0,8.85,0,0,0,0,,1950,400,100,1450,500,680,3115.21,0,0,0
0062x000007ab73AAA,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1591096,83.86,12.43,57.88,757,581.7625,4,27-01-2021,0,0,27-01-2021,3,,4,,4,0,0,3823.5724,572,16,12,0,0.83,0,482.1321,771.5814,171.9,2,10.59,4599,0,0,0,0,0.33,0,0,0,0,,0,899,700,-1599,500,680,1719.0033,0,0,0
0062x000007b1oEAAQ,Loan Paid,MoneySpot,,0,New Client-New Loan,1606639,25.57,0,61.28,434,362.27,4,24-02-2021,0,0,24-02-2021,3,,4,,0,0,0,3113.6666,0,2,11,0,0,0,0,252.4594,500,37,0,7532,0,0,0,0,0,0,15,1,0,,5200,1499,800,2901,500,680,0,0,0.044,0
0062x000007bC0LAAU,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,1613347,90.33,44.64,77.7,1246,959.9204,2,10-02-2021,1,4,10-02-2021,3,24-02-2021,2,11-02-2021,3,1429.6666,0,3084.7636,1789,3,28,0,0,0,361.4152,755.6466,746.31,3,62.36,4007,0,0,0,0,0,0,3,0,0,,3466.67,599,300,2567.67,500,680,7390.5266,0,0.011,0
0062x000007bD2DAAU,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1614122,36.3,0,67.15,639,1415.3443,2,24-02-2021,0,0,24-02-2021,3,10-03-2021,2,,4,0,0,5825.5489,0,12,33,0,0.06,0,372.8523,2190.4,2539.25,4,5.8,6433,0,0,0,0,0.05,0,1,0,0,,7583.33,1499,880,5204.33,500,680,3113.8166,0,0,0
0062x0000086I1KAAU,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1649762,45.44,0,66.6,223,286.7835,2,10-03-2021,0,0,10-03-2021,3,24-03-2021,2,,1,0,0,3253.6013,0,2,7,0,0.96,0,0,1438.0585,377.54,0,0,4123,0,0,0,0,0.73,0,0,0,0,,2482.24,899,300,1283.24,500,680,6348.8766,6,0.0879,17
0062x0000086JH8AAM,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1650604,46.2,0.4,35.12,1005,1292.3862,1,09-03-2021,2,0,09-03-2021,2,16-03-2021,1,,20,0,0,4536.7218,17,19,56,0,0.64,0,0,894.915,834.84,2,0,4193,1,6,0,0,0.69,0,2,0,0,,3900,400,200,3300,500,680,0,0,0,0
0062x0000086Mg4AAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1652548,28.71,0,27.61,1280,1453.81,3,15-02-2021,0,0,15-02-2021,1,,3,,0,0,0,7795.53,0,0,26,0,5.12,0,1640.8241,7680.83,7680.83,3,28.36,8749,0,0,0,0,4.49,1,3,0,0,,6900,1499,1600,3801,500,680,7373.5666,0,0.2637,0
0062x0000086UnFAAU,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1656367,25.92,23.59,51.52,702,525.9467,4,10-03-2021,2,2,10-03-2021,3,,4,22-02-2021,3,1662.1548,0,6602.9414,1530,5,45,0,22.82,0,400.79,1110.806,1413.34,8,6.18,6484,0,0,0,0,13.03,0,5,0,0,,3250,899,120,2231,500,680,3656.09,1,0.9451,1
